#.ttime_rel	Q	CODt	CODs	TSS	NH4	PO4
#d	m3/h	g/m3	g/m3	g/m3	g/m3	g/m3
334.47569	3552.178955	483.706815006	198.667745579	144.194917381	34.94873047	7.63
334.47917	5623.456055	449.600329967	178.418633488	147.534776872	33.49609375	7.63
334.48264	2814.894531	380.05786685	139.307925835	139.238875478	33.69140625	7.63
334.48611	5823.259766	469.256332832	185.465704719	157.639421514	33.42285156	7.63
334.48958	3483.209229	519.923966966	214.300242503	159.056113362	34.375	7.63
334.49306	5748.644043	469.580935393	181.999891513	163.821403713	35.546875	7.63
334.49653	5597.362305	491.407289785	189.045277467	172.620407537	35.64453125	7.63
334.5	801.5490723	447.030252799	161.375059464	169.738792177	35.10742188	7.91
334.50347	5445.730957	501.399795409	190.600375341	178.147335446	35.27832031	7.91
334.50694	5807.164063	504.805339893	196.570325932	173.553294378	35.83984375	7.91
334.51042	5873.50293	510.083333951	193.601654961	178.269179435	36.97509766	7.91
334.51389	3542.512207	573.056150957	224.72395893	193.025135807	37.86621094	7.91
334.51736	5731.636719	524.616974578	197.166307308	184.046019557	37.71158981	7.91
334.52083	5690.111816	526.375592696	199.078600603	185.027357641	37.6953125	7.91
334.52431	5570.220703	527.529529031	203.479771165	183.794068985	37.3046875	7.91
334.52778	3599.460449	571.304235793	225.880325815	189.773225566	37.52441406	7.91
334.53125	5702.803711	521.256691227	197.991953788	178.654971525	39.62402344	7.91
334.53472	5488.137207	528.93395804	196.934349387	194.730610157	39.99633789	7.91
334.53819	3600.314941	586.787103347	227.772614913	199.627298503	39.0625	7.91
334.54167	5455.812988	542.727373396	201.773575337	184.586673016	40.04516602	7.7
334.54514	5335.666992	552.587218868	204.789511148	196.995239976	39.2578125	7.7
334.54861	5611.044434	543.434597161	201.861162233	194.901484643	39.33105469	7.7
334.55208	3537.643066	610.275089098	231.656443999	223.101356966	40.64941406	7.7
334.55556	5222.33252	405.483953886	150.026856492	156.226977581	42.16308594	7.7
334.55903	5673.807129	407.791275539	144.603079413	163.525602938	41.72363281	7.7
334.5625	3616.265625	687.674528057	236.468652507	286.405339536	40.4296875	7.7
334.56597	3286.726807	705.827722063	248.899815814	276.711312587	39.67285156	7.7
334.56944	5596.203125	440.294730848	153.042122024	176.984791765	39.66471481	7.7
334.57292	5962.591797	469.990525496	158.285982864	178.523915838	39.67285156	7.7
334.57639	3711.804688	680.159005724	241.514671879	261.943783448	40.24658203	7.7
334.57986	5793.357422	428.028870844	153.467030332	170.509084986	40.8203125	7.7
334.58333	5691.212402	434.895139633	154.425254301	173.151233834	40.79589844	7.28
334.58681	3750.668213	674.922125985	239.275943801	264.173003985	40.60058594	7.28
334.59028	3840.374023	659.385702142	235.566810596	251.95024838	40.74707031	7.28
334.59375	5856.812988	439.384123762	156.462283729	169.651191743	41.50390625	7.28
334.59722	5907.049805	445.0022592	158.596916818	170.400082466	43.01757813	7.28
334.60069	3513.289795	688.350238972	250.886953172	272.738341742	43.18847656	7.28
334.60417	5729.260254	424.369997109	154.606731173	156.917582605	42.45605469	7.28
334.60764	5720.98291	417.459931614	154.141482744	153.83424685	42.13867188	7.28
334.61111	5521.731934	429.485209333	154.784923364	161.189351349	41.48762894	7.28
334.61458	5962.31543	436.188223707	156.96301219	169.461860714	42.3828125	7.28
334.61806	5839.976074	430.121091377	158.852744227	153.695315342	43.32275391	7.28
334.62153	6193.229492	438.035473756	162.555554107	156.301937252	42.96875	7.28
334.625	5671.428711	432.47515883	161.380140763	156.586099476	43.15592575	7.14
334.62847	5985.102051	422.916530458	155.682786413	155.941682803	42.45605469	7.14
334.63194	6002.834473	413.144715998	154.877485883	145.61288496	42.13867188	7.14
334.63542	6486.069824	420.962110262	153.200400624	156.02406339	42.48046875	7.14
334.63889	6157.191895	416.748355298	150.386799116	156.774108356	43.49365234	7.14
334.64236	6013.342773	410.653135109	151.851591028	150.085955724	43.88427734	7.14
334.64583	5986.233398	414.51824837	154.069954231	156.668623506	43.9453125	7.14
334.64931	6625.175293	404.530325848	147.672463532	148.07996971	43.17626953	7.14
334.65278	6724.178223	408.556292613	148.502357437	150.95386476	42.33398438	7.14
334.65625	6451.405762	400.552066643	145.253569007	151.02741953	42.78971481	7.14
334.65972	6282.873535	397.942825915	146.69187981	147.443129961	43.60351563	7.14
334.66319	6906.159668	409.391785398	152.173820169	141.7232325	43.96972656	7.14
334.66667	6406.231934	397.436848238	146.286988321	147.932184887	43.04199219	7.14
334.67014	6340.166016	386.672428111	143.117723588	142.690304006	42.72460938	7.14
334.67361	6102.361328	389.301538714	144.011502226	139.963634538	41.512043	7.14
334.67708	6445.047363	396.321379348	144.853221229	152.213331664	41.87011719	7.14
334.68056	6032.052734	391.862868335	147.346719853	140.870895618	43.07250977	7.14
334.68403	6287.195801	389.797881548	142.734826558	141.419508828	42.17529297	7.14
334.6875	6158.964844	384.110164369	143.166089682	137.187190442	41.43066406	7.14
334.69097	6286.26123	377.010384568	142.575813904	127.85128697	41.186523435	7.14
334.69444	5934.803711	376.644280214	140.470861519	135.716809729	40.94238281	7.14
334.69792	6325.79248	371.559021886	139.662129137	133.724780406	40.54362106	7.14
334.70139	5991.206543	376.471509908	139.941451737	135.538523062	41.18652344	7.14
334.70486	6075.777344	374.871070223	138.717852577	138.182886966	42.3828125	7.14
334.70833	6020.682617	379.587417549	143.330869349	134.29976006	41.66666794	7.14
334.71181	5966.651367	369.751343829	141.273714043	130.962920737	40.20385742	7.14
334.71528	6049.404297	367.403275401	142.432427818	125.583176947	39.78678513	7.14
334.71875	5994.597168	369.225025748	140.402298169	123.26339114	39.52636719	7.14
334.72222	6184.922852	369.125025964	142.208325552	125.467894216	39.53857422	7.14
334.72569	6009.278809	366.944835595	139.487499472	125.854766488	41.6015625	7.14
334.72917	6166.422852	371.858128539	138.330487361	129.388966862	41.06445313	7.14
334.73264	5842.869141	352.715362059	134.743685793	121.411410508	40.594482425	7.14
334.73611	5796.474121	365.256837659	138.594692003	124.704732383	40.12451172	7.14
334.73958	5755.551758	360.076503459	138.490641044	125.408143143	40.28320313	7.14
334.74306	5673.585449	367.864545429	137.961022001	130.38164352	39.78678513	7.14
334.74653	5970.887695	361.249612182	139.593820712	119.053595868	40.69824219	7.14
334.75	6097.880371	368.941695501	139.117274314	131.009500602	40.84472656	7.42
334.75347	5872.283203	372.824444743	143.876021123	124.837024108	40.20996094	7.42
334.75694	6020.657227	365.518374834	135.736254518	132.17218015	39.6484375	7.42
334.76042	5680.174805	365.190343911	139.491028533	119.634048139	38.90991211	7.42
334.76389	5765.393555	365.95219919	141.273825408	120.931375459	38.64746094	7.42
334.76736	5647.508301	358.733412826	138.95781888	120.283465839	40.94238281	7.42
334.77083	5673.49707	354.082989498	137.236773464	114.128366109	41.015625	7.42
334.77431	5655.021484	365.360561834	141.758076897	125.512758274	40.68603516	7.42
334.77778	5440.115723	359.640872036	143.984953163	113.90665561	39.59960938	7.42
334.78125	5609.111328	352.818019928	137.008624982	116.874154798	38.48876953	7.42
334.78472	5695.800293	371.934194154	142.687619342	131.498892078	38.72070313	7.42
334.78819	5797.27832	355.390429306	141.237942036	121.074208121	40.11230469	7.42
334.79167	5418.430664	372.872174517	142.053077447	133.150819802	39.75219727	7.49
334.79514	5708.637695	355.936737939	141.442040148	117.302636892	41.121418	7.49
334.79861	5458.139648	361.484751191	142.114419101	117.571844813	39.13574219	7.49
334.80208	5494.41748	353.569270817	139.265983754	114.421105181	38.23242188	7.49
334.80556	5598.520508	360.609516698	142.656078691	109.417855151	38.06152344	7.49
334.80903	5749.022461	365.923843929	139.340532288	122.472318512	40.61279297	7.49
334.8125	5700.611328	359.095016958	144.016006752	111.628496761	40.27506638	7.49
334.81597	5620.388184	355.074093567	141.487419303	113.489081256	40.01464844	7.49
334.81944	5498.286133	356.465668617	143.342577992	110.146809108	39.23339844	7.49
334.82292	5408.423828	358.275977551	143.310840756	114.138051534	38.54980469	7.49
334.82639	5733.775391	365.127138633	142.134063972	120.540942128	38.09814453	7.49
334.82986	5799.464844	366.670841476	143.80999301	121.983365946	38.20800781	7.49
334.83333	5501.868652	378.157126832	148.951823311	122.885777375	40.33203125	7.21
334.83681	5620.040527	377.978558028	147.242678897	125.300817728	39.6484375	7.21
334.84028	2902.958496	167.33003135	62.9426336951	57.1105214787	39.16625977	7.21
334.84375	5828.249512	377.878296418	150.645020843	124.005013512	38.84887695	7.21
334.84722	5802.620605	359.990104014	144.167538962	114.909392983	38.26904297	7.21
334.85069	5864.396973	372.241522266	145.955126086	123.182567577	38.25073242	7.21
334.85417	5635.681152	373.688981395	147.228095659	119.70978004	40.5456543	7.21
334.85764	5909.92334	362.09204974	144.564665369	115.572697965	40.29541016	7.21
334.86111	6062.725098	350.43669679	138.516919392	109.632843324	39.79492188	7.21
334.86458	5815.759277	350.547467776	139.412078938	113.30344948	39.13574219	7.21
334.86806	5952.081543	338.428537319	132.970473657	108.69065404	38.52539063	7.21
334.87153	5972.442383	336.539882462	133.857803621	110.391880576	38.35449219	7.21
334.875	6184.840332	334.580645577	133.216114318	109.629184232	40.89355469	7.0
334.87847	6373.212891	328.242780088	129.600044521	105.621779775	40.47851563	7.0
334.88194	6353.74707	319.313418324	129.140027145	101.15804319	39.42871094	7.0
334.88542	6382.349609	318.822685462	128.078038454	99.5771347725	39.40429688	7.0
334.88889	6252.916504	320.82358732	129.030981161	98.8884383009	38.62304688	7.0
334.89236	6246.45459	323.340133266	130.149066827	105.255466452	38.69628906	7.0
334.89583	4027.763916	351.976587668	141.022637867	114.180792499	40.60058594	7.0
334.89931	6482.45752	330.084306382	132.461807803	105.655896903	40.009765628	7.0
334.90278	6153.191895	335.040329014	134.507594233	108.005082248	39.418945316	7.0
334.90625	6409.761719	336.82875439	134.355680526	104.862817898	38.828125004	7.0
334.90972	6377.353027	346.922989562	137.512437818	114.892729363	38.237304692	7.0
334.91319	5781.976563	336.676395183	133.465014091	108.129349995	37.64648438	7.0
334.91667	5737.148438	345.026533983	137.463838502	113.60423737	38.58642578	6.86
334.92014	5821.07666	351.192171872	139.8492402	110.461542552	38.30566406	6.86
334.92361	3336.446045	189.185671121	69.5979840198	67.4522691075	38.06152344	6.86
334.92708	5916.889648	368.1122733	147.849833297	115.138810418	38.23242188	6.86
334.93056	5775.795898	358.505392275	144.040942844	112.43979869	37.57324219	6.86
334.93403	5773.691895	361.538175751	146.509152417	113.433999707	37.64648438	6.86
334.9375	5479.293457	372.639357989	150.891568844	116.73650801	39.79492188	6.86
334.94097	5485.661621	370.03891362	149.254352169	113.832920034	38.89160156	6.86
334.94444	5082.330078	391.098809508	153.576303961	129.428154735	38.91601563	6.86
334.94792	5582.296875	377.423295841	149.606224115	122.733196944	38.24462891	6.86
334.95139	5758.428223	368.862501175	150.110101702	115.442347277	37.5	6.86
334.95486	3262.685791	228.376455091	85.0794724553	78.4141697493	37.02392578	6.86
334.95833	5564.984375	370.742066608	150.557561913	117.093053089	39.13574219	6.86
334.96181	5623.682617	381.382261423	156.347559173	119.114570812	38.50097656	6.86
334.96528	5514.583984	383.494873016	151.809089429	124.336634607	38.59863281	6.86
334.96875	5347.979004	388.136750216	157.504444743	121.068480991	37.54882813	6.86
334.97222	5336.024414	371.344494329	150.043717962	114.711216316	37.37792969	6.86
334.97569	2690.733887	166.362713692	63.0978568994	58.9835431785	37.18261719	6.86
334.97917	5866.012207	372.888635263	148.74686572	120.429703326	39.81933594	6.86
334.98264	5696.851074	366.39137792	150.649819308	111.893001103	38.57421875	6.86
334.98611	5841.821777	366.314154965	147.387164137	118.514525782	39.33105469	6.86
334.98958	5896.525391	375.891335081	146.070473107	121.617150612	38.03710938	6.86
334.99306	5891.539063	354.166647679	139.769408925	117.942052171	37.57324219	6.86
334.99653	3530.099854	201.396812889	76.2224984237	68.6416102819	38.27311325	6.86
335.0	6039.07666	359.492282622	142.057880771	116.174520182	39.72167969	7.0
335.00347	5833.361816	354.651756087	142.193550982	111.313054968	40.05126953	7.0
335.00694	6045.118164	363.936485903	145.322121674	116.607949066	39.89257813	7.0
335.01042	6020.004395	349.132105209	139.146897228	115.178721222	38.35449219	7.0
335.01389	3462.803467	173.877238847	64.7691579748	57.6167903868	37.6953125	7.0
335.01736	6374.99707	351.566669436	141.172505911	110.069624956	37.54882813	7.0
335.02083	6491.504883	349.596648029	138.445553222	115.755670265	38.49487305	7.0
335.02431	6165.608398	356.814796762	138.219851813	117.313668595	40.39306641	7.0
335.02778	5931.350586	352.243925627	143.025713882	110.656526372	39.86816406	7.0
335.03125	3387.463379	160.406500223	59.9518556441	56.1748999768	39.0625	7.0
335.03472	6190.961426	353.943534363	142.442097677	116.338083034	38.37890625	7.0
335.03819	6070.005371	350.982427163	141.734559911	112.851360583	37.84179688	7.0
335.04167	6119.248535	350.382662456	142.053195918	109.108383116	38.0859375	6.93
335.04514	5895.907715	350.364146061	139.664566748	112.963062019	39.86002731	6.93
335.04861	3564.820557	186.986918143	68.3880493295	67.4123261577	39.78678513	6.93
335.05208	6118.335449	356.827936124	143.877880477	113.761121054	38.62304688	6.93
335.05556	6071.473633	352.169192637	144.739754024	106.459666169	38.25683594	6.93
335.05903	6121.773926	350.031377159	142.633799776	109.243995741	38.04524612	6.93
335.0625	3502.981689	188.88990276	68.6461182591	64.3661740054	38.03710938	6.93
335.06597	5779.561523	354.244411858	144.8856465	108.67116366	39.86816406	6.93
335.06944	5839.86377	361.200103919	143.896979542	115.728165395	39.59960938	6.93
335.07292	6193.364746	360.7846883	140.926393734	113.09146492	39.160156255	6.93
335.07639	5914.274414	358.481885256	142.608501524	116.83585504	38.72070313	6.93
335.07986	3517.227783	216.433866254	80.5815576514	75.0337192121	38.15917969	6.93
335.08333	5767.868164	362.177911184	148.325955324	112.271725704	38.28125	6.86
335.08681	5841.524902	373.429009473	154.228745587	116.596454362	39.67285156	6.86
335.09028	5785.844727	372.324199055	152.33172935	116.669983498	39.89257813	6.86
335.09375	3158.271484	198.032961296	73.6228002253	69.8876676808	39.56298828	6.86
335.09722	5732.200195	371.001720877	153.2064941	117.281166773	39.08691406	6.86
335.10069	6049.429688	369.923833892	149.130401656	115.105839438	37.98828125	6.86
335.10417	5656.828125	363.606626566	151.346737501	110.692959168	37.87841797	6.86
335.10764	3175.360352	236.012904008	88.7255881617	80.6949810883	40.99121094	6.86
335.11111	2910.80835	245.709043459	90.1415325754	83.6430798792	40.50292969	6.86
335.11458	5823.097656	360.610358021	148.265392896	107.83549709	40.55786133	6.86
335.11806	6064.449707	362.442643197	154.430894795	105.33988734	38.18359375	6.86
335.12153	3297.754639	222.059967102	82.2387692624	75.3167921476	38.09814453	6.86
335.125	3463.759277	478.013939211	188.930443844	156.503435482	38.66373825	6.93
335.12847	5774.692871	368.451113121	154.119159165	108.160907418	40.69824219	6.93
335.13194	5897.683105	358.255965994	147.594636204	107.366325999	40.52734375	6.93
335.13542	3210.275635	220.831616522	82.115335473	74.3685471605	39.31477737	6.93
335.13889	3457.803955	482.06237146	198.979834705	147.318714223	38.74511719	6.93
335.14236	5546.291504	361.363533317	146.442928025	113.149987554	38.15917969	6.93
335.14583	6177.813477	349.662385424	146.189640188	100.63833225	37.890625	6.9240974
335.14931	3143.330811	185.326703575	70.1455556319	61.9801018551	38.26904297	6.9102375
335.15278	3145.177979	204.525562846	77.7515478249	68.2630230674	39.40429688	6.8963776
335.15625	5983.212402	339.709773549	142.044265341	96.9645696969	39.42057419	6.8825177
335.15972	5601.97998	350.751979936	146.109050462	100.105037122	38.69628906	6.8686578
335.16319	2914.844482	183.499388861	67.4945293684	62.1715576547	38.09814453	6.8547979
335.16667	5204.912109	335.120658392	134.940098219	104.602635477	38.11848831	6.7027372
